================ Training Loss (Sun Jul  5 20:23:00 2026) ================
[Rank 0] (epoch: 1, iters: 4100, time: 0.188, data: 0.000) , G_GAN: 2.039, G_L1: 9.362, D_real: 0.159, D_fake: 0.206

[Rank 0] (epoch: 1, iters: 4200, time: 0.187, data: 0.016) , G_GAN: 2.206, G_L1: 27.553, D_real: 0.614, D_fake: 0.077

[Rank 0] (epoch: 1, iters: 4300, time: 0.182, data: 0.013) , G_GAN: 1.484, G_L1: 4.212, D_real: 0.404, D_fake: 0.212

[Rank 0] (epoch: 1, iters: 4400, time: 0.194, data: 0.002) , G_GAN: 2.846, G_L1: 13.839, D_real: 0.219, D_fake: 0.082

[Rank 0] (epoch: 1, iters: 4500, time: 0.190, data: 0.001) , G_GAN: 2.456, G_L1: 7.629, D_real: 0.043, D_fake: 0.147

[Rank 0] (epoch: 1, iters: 4600, time: 0.187, data: 0.016) , G_GAN: 2.944, G_L1: 7.213, D_real: 0.082, D_fake: 0.068

[Rank 0] (epoch: 1, iters: 4700, time: 0.199, data: 0.016) , G_GAN: 2.342, G_L1: 7.189, D_real: 1.654, D_fake: 0.100

[Rank 0] (epoch: 1, iters: 4800, time: 0.190, data: 0.004) , G_GAN: 2.902, G_L1: 8.923, D_real: 0.002, D_fake: 0.323

[Rank 0] (epoch: 1, iters: 4900, time: 0.209, data: 0.003) , G_GAN: 2.236, G_L1: 5.897, D_real: 0.164, D_fake: 0.196

[Rank 0] (epoch: 1, iters: 5000, time: 0.204, data: 0.002) , G_GAN: 3.511, G_L1: 9.137, D_real: 0.177, D_fake: 0.045

[Rank 0] (epoch: 1, iters: 5100, time: 0.174, data: 0.000) , G_GAN: 5.919, G_L1: 7.719, D_real: 0.013, D_fake: 0.006

[Rank 0] (epoch: 1, iters: 5200, time: 0.182, data: 0.000) , G_GAN: 1.690, G_L1: 25.868, D_real: 0.158, D_fake: 0.274

[Rank 0] (epoch: 1, iters: 5300, time: 0.191, data: 0.016) , G_GAN: 3.338, G_L1: 8.267, D_real: 0.131, D_fake: 0.036

[Rank 0] (epoch: 1, iters: 5400, time: 0.191, data: 0.000) , G_GAN: 1.105, G_L1: 7.746, D_real: 0.953, D_fake: 1.741

[Rank 0] (epoch: 1, iters: 5500, time: 0.193, data: 0.000) , G_GAN: 2.013, G_L1: 4.508, D_real: 0.291, D_fake: 0.076

[Rank 0] (epoch: 1, iters: 5600, time: 0.191, data: 0.000) , G_GAN: 1.620, G_L1: 31.270, D_real: 0.187, D_fake: 0.314

[Rank 0] (epoch: 1, iters: 5700, time: 0.203, data: 0.004) , G_GAN: 0.937, G_L1: 3.684, D_real: 2.615, D_fake: 0.100

[Rank 0] (epoch: 1, iters: 5800, time: 0.191, data: 0.003) , G_GAN: 5.574, G_L1: 7.821, D_real: 1.121, D_fake: 0.004

[Rank 0] (epoch: 1, iters: 5900, time: 0.194, data: 0.010) , G_GAN: 2.907, G_L1: 5.099, D_real: 0.022, D_fake: 0.079

[Rank 0] (epoch: 1, iters: 6000, time: 0.273, data: 0.001) , G_GAN: 0.961, G_L1: 21.239, D_real: 1.133, D_fake: 0.427

[Rank 0] (epoch: 1, iters: 6100, time: 0.193, data: 0.007) , G_GAN: 1.427, G_L1: 7.269, D_real: 1.248, D_fake: 0.077

[Rank 0] (epoch: 1, iters: 6200, time: 0.213, data: 0.002) , G_GAN: 3.369, G_L1: 2.991, D_real: 0.009, D_fake: 0.595

[Rank 0] (epoch: 1, iters: 6300, time: 0.178, data: 0.001) , G_GAN: 1.133, G_L1: 14.527, D_real: 0.365, D_fake: 1.528

[Rank 0] (epoch: 1, iters: 6400, time: 0.194, data: 0.004) , G_GAN: 2.395, G_L1: 8.215, D_real: 0.082, D_fake: 0.094

[Rank 0] (epoch: 1, iters: 6500, time: 0.197, data: 0.004) , G_GAN: 1.127, G_L1: 17.548, D_real: 0.106, D_fake: 0.798

[Rank 0] (epoch: 1, iters: 6600, time: 0.207, data: 0.000) , G_GAN: 3.176, G_L1: 5.969, D_real: 0.074, D_fake: 0.046

[Rank 0] (epoch: 1, iters: 6700, time: 0.195, data: 0.000) , G_GAN: 2.713, G_L1: 11.548, D_real: 0.011, D_fake: 0.454

================ Training Loss (Sun Jul  5 21:34:14 2026) ================
[Rank 0] (epoch: 1, iters: 100, time: 0.169, data: 33.067) , G_GAN: 0.887, G_L1: 12.078, D_real: 0.659, D_fake: 0.567

[Rank 0] (epoch: 1, iters: 200, time: 0.161, data: 0.000) , G_GAN: 0.978, G_L1: 63.062, D_real: 0.464, D_fake: 0.614

[Rank 0] (epoch: 1, iters: 300, time: 0.182, data: 0.000) , G_GAN: 0.715, G_L1: 6.213, D_real: 0.646, D_fake: 0.762

[Rank 0] (epoch: 1, iters: 400, time: 0.314, data: 0.000) , G_GAN: 1.370, G_L1: 10.029, D_real: 0.721, D_fake: 0.504

[Rank 0] (epoch: 1, iters: 500, time: 0.174, data: 0.016) , G_GAN: 1.367, G_L1: 19.141, D_real: 0.559, D_fake: 0.597

[Rank 0] (epoch: 1, iters: 600, time: 0.181, data: 0.009) , G_GAN: 0.721, G_L1: 8.695, D_real: 0.562, D_fake: 1.131

[Rank 0] (epoch: 1, iters: 700, time: 0.203, data: 0.000) , G_GAN: 1.759, G_L1: 32.928, D_real: 0.397, D_fake: 0.241

[Rank 0] (epoch: 1, iters: 800, time: 0.190, data: 0.000) , G_GAN: 1.066, G_L1: 8.912, D_real: 0.803, D_fake: 0.461

[Rank 0] (epoch: 1, iters: 900, time: 0.178, data: 0.000) , G_GAN: 2.116, G_L1: 10.671, D_real: 0.401, D_fake: 0.237

[Rank 0] (epoch: 1, iters: 1000, time: 0.187, data: 0.000) , G_GAN: 0.982, G_L1: 8.228, D_real: 0.525, D_fake: 0.328

[Rank 0] (epoch: 1, iters: 1100, time: 0.203, data: 0.000) , G_GAN: 1.158, G_L1: 13.291, D_real: 0.925, D_fake: 0.265

[Rank 0] (epoch: 1, iters: 1200, time: 0.191, data: 0.000) , G_GAN: 1.288, G_L1: 7.163, D_real: 0.783, D_fake: 0.172

[Rank 0] (epoch: 1, iters: 1300, time: 0.195, data: 0.000) , G_GAN: 2.004, G_L1: 12.558, D_real: 0.065, D_fake: 0.555

[Rank 0] (epoch: 1, iters: 1400, time: 0.177, data: 0.000) , G_GAN: 1.834, G_L1: 56.510, D_real: 0.018, D_fake: 1.130

[Rank 0] (epoch: 1, iters: 1500, time: 0.185, data: 0.004) , G_GAN: 0.992, G_L1: 8.282, D_real: 0.335, D_fake: 0.774

[Rank 0] (epoch: 1, iters: 1600, time: 0.212, data: 0.000) , G_GAN: 0.953, G_L1: 6.852, D_real: 0.647, D_fake: 0.441

[Rank 0] (epoch: 1, iters: 1700, time: 0.186, data: 0.000) , G_GAN: 1.632, G_L1: 11.309, D_real: 0.331, D_fake: 0.301

[Rank 0] (epoch: 1, iters: 1800, time: 0.182, data: 0.004) , G_GAN: 2.446, G_L1: 12.890, D_real: 0.156, D_fake: 0.869

[Rank 0] (epoch: 1, iters: 1900, time: 0.196, data: 0.000) , G_GAN: 1.736, G_L1: 20.951, D_real: 0.141, D_fake: 0.306

[Rank 0] (epoch: 1, iters: 2000, time: 0.243, data: 0.000) , G_GAN: 1.487, G_L1: 5.497, D_real: 0.610, D_fake: 0.903

[Rank 0] (epoch: 1, iters: 2100, time: 0.185, data: 0.000) , G_GAN: 1.661, G_L1: 19.588, D_real: 0.203, D_fake: 0.838

[Rank 0] (epoch: 1, iters: 2200, time: 0.190, data: 0.000) , G_GAN: 1.765, G_L1: 46.885, D_real: 0.297, D_fake: 0.437

[Rank 0] (epoch: 1, iters: 2300, time: 0.189, data: 0.000) , G_GAN: 1.918, G_L1: 7.819, D_real: 0.045, D_fake: 1.098

[Rank 0] (epoch: 1, iters: 2400, time: 0.181, data: 0.000) , G_GAN: 1.718, G_L1: 8.337, D_real: 0.433, D_fake: 0.346

[Rank 0] (epoch: 1, iters: 2500, time: 0.168, data: 0.000) , G_GAN: 3.293, G_L1: 18.524, D_real: 0.050, D_fake: 0.075

[Rank 0] (epoch: 1, iters: 2600, time: 0.198, data: 0.000) , G_GAN: 0.782, G_L1: 6.955, D_real: 1.937, D_fake: 0.160

[Rank 0] (epoch: 1, iters: 2700, time: 0.172, data: 0.000) , G_GAN: 1.664, G_L1: 27.521, D_real: 0.216, D_fake: 0.514

[Rank 0] (epoch: 1, iters: 2800, time: 0.218, data: 0.000) , G_GAN: 2.315, G_L1: 12.236, D_real: 0.058, D_fake: 0.374

[Rank 0] (epoch: 1, iters: 2900, time: 0.187, data: 0.001) , G_GAN: 3.009, G_L1: 16.899, D_real: 0.168, D_fake: 0.061

[Rank 0] (epoch: 1, iters: 3000, time: 0.222, data: 0.004) , G_GAN: 2.172, G_L1: 6.261, D_real: 0.147, D_fake: 0.150

[Rank 0] (epoch: 1, iters: 3100, time: 0.177, data: 0.000) , G_GAN: 3.174, G_L1: 4.642, D_real: 0.019, D_fake: 0.401

[Rank 0] (epoch: 1, iters: 3200, time: 0.219, data: 0.016) , G_GAN: 0.898, G_L1: 25.002, D_real: 0.918, D_fake: 0.351

[Rank 0] (epoch: 1, iters: 3300, time: 0.184, data: 0.000) , G_GAN: 1.600, G_L1: 5.850, D_real: 0.151, D_fake: 0.738

[Rank 0] (epoch: 1, iters: 3400, time: 0.221, data: 0.000) , G_GAN: 3.465, G_L1: 7.506, D_real: 0.285, D_fake: 0.044

[Rank 0] (epoch: 1, iters: 3500, time: 0.190, data: 0.000) , G_GAN: 3.583, G_L1: 6.176, D_real: 0.299, D_fake: 1.854

[Rank 0] (epoch: 1, iters: 3600, time: 0.196, data: 0.000) , G_GAN: 2.059, G_L1: 8.304, D_real: 0.114, D_fake: 0.368

[Rank 0] (epoch: 1, iters: 3700, time: 0.197, data: 0.000) , G_GAN: 2.423, G_L1: 23.000, D_real: 0.006, D_fake: 0.121

[Rank 0] (epoch: 1, iters: 3800, time: 0.185, data: 0.000) , G_GAN: 1.520, G_L1: 49.569, D_real: 0.019, D_fake: 0.675

[Rank 0] (epoch: 1, iters: 3900, time: 0.182, data: 0.000) , G_GAN: 3.993, G_L1: 10.774, D_real: 0.166, D_fake: 0.017

